molecule_chembl_id,canonical_smiles,standard_value,pIC50,activity_label,activity_class
CHEMBL257430,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCNCC4)c23)ccc1OCc1ccccn1,8.0,8.096910013008056,1,ACTIVE
CHEMBL257478,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)CCO)c34)cc2C)cn1,2000.0,5.698970004336019,0,INACTIVE
CHEMBL257814,CO/N=C/c1c(N)ncnc1Nc1ccc2c(c1)CCN2Cc1cccc(F)c1,57.0,7.244125144327507,1,ACTIVE
CHEMBL257815,CO/N=C/c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,16.0,7.795880017344075,1,ACTIVE
CHEMBL257816,CO/N=C/c1c(N)ncnc1Nc1ccc2c(ccn2Cc2cccc(F)c2)c1,13.0,7.886056647693163,1,ACTIVE
CHEMBL257859,Clc1cc(Nc2ncnc3[nH]nc(OCCCN4CCOCC4)c23)ccc1OCc1ccccn1,16.0,7.795880017344075,1,ACTIVE
CHEMBL257860,OC1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,9.0,8.045757490560675,1,ACTIVE
CHEMBL257861,OCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,16.0,7.795880017344075,1,ACTIVE
CHEMBL257872,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2C)cn1,216.0,6.665546248849069,1,ACTIVE
CHEMBL257873,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2F)cn1,1430.0,5.844663962534938,0,INACTIVE
CHEMBL258015,CO/N=C(\C)c1ccc2c(c1)c1c3c(c4c(c1n2CC(C)C)CCc1nn(C)cc1-4)C(=O)NC3,1000.0,6.0,1,ACTIVE
CHEMBL258270,CC(=O)N1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,3.0,8.522878745280337,1,ACTIVE
CHEMBL258282,CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,5.0,8.301029995663981,1,ACTIVE
CHEMBL258598,Nc1c(Br)cccc1Nc1ncnc2ccncc12,10.0,8.0,1,ACTIVE
CHEMBL258694,Cc1nnc(-c2cn3ncnc(Nc4cnc5[nH]ccc5c4)c3c2C(C)C)o1,150.0,6.823908740944319,1,ACTIVE
CHEMBL258726,CC(C)(C)c1cc(C=C2C(=O)C=CC2=O)cc(C(C)(C)C)c1O,320000.0,3.4948500216800937,0,INACTIVE
CHEMBL258805,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,10000.0,5.0,0,INACTIVE
CHEMBL258940,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,3.0,8.522878745280337,1,ACTIVE
CHEMBL259394,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4)cc3F)c2cc1OC,500.0,6.301029995663981,1,ACTIVE
CHEMBL259395,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccccc4F)cc3F)c2cc1OC,500.0,6.301029995663981,1,ACTIVE
CHEMBL26001,O=P(O)(O)C(O)c1ccc2ccccc2c1,225000.0,3.647817481888637,0,INACTIVE
CHEMBL260861,COc1cc(Nc2nn3c(N[C@H](CO)Cc4ccccc4)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,2400.0,5.619788758288394,0,INACTIVE
CHEMBL261238,CN(c1cccnc1)c1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cn1,5000000.0,2.3010299956639813,0,INACTIVE
CHEMBL261592,Cc1cc2cc(Nc3ncnn4cc(-c5nnc(C)o5)c(C(C)C)c34)cnc2[nH]1,1000.0,6.0,1,ACTIVE
CHEMBL261720,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=S)Nc1c(F)cccc1F,10000.0,5.0,0,INACTIVE
CHEMBL261849,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,24000.0,4.619788758288394,0,INACTIVE
CHEMBL262276,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,5400.0,5.267606240177031,0,INACTIVE
CHEMBL263528,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,5085.0,5.293709042741236,0,INACTIVE
CHEMBL263666,CCN(CC)CCNC(=O)c1c([Se][Se]c2c(C(=O)NCCN(CC)CC)c3ccccc3n2C)n(C)c2ccccc12,4700.0,5.327902142064282,0,INACTIVE
CHEMBL263788,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,794.33,6.0999990348465305,1,ACTIVE
CHEMBL264382,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,200.0,6.698970004336019,1,ACTIVE
CHEMBL265367,Cn1ccnc1S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(C(F)(F)F)c4)c3c2)o1,17.0,7.769551078621726,1,ACTIVE
CHEMBL265629,O=C1CN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CCN1,350.0,6.455931955649724,1,ACTIVE
CHEMBL266182,O=C1c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C(=O)N1NCC(O)CO,180000.0,3.7447274948966935,0,INACTIVE
CHEMBL266255,O=C1NC(=O)c2cc3c(cc21)N(c1ccccc1)CCN3c1ccccc1,100000.0,4.0,0,INACTIVE
CHEMBL26641,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1,140.0,6.853871964321762,1,ACTIVE
CHEMBL266487,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,50000.0,4.301029995663981,0,INACTIVE
CHEMBL266969,O=C1NC(=O)c2cc(NC3CCCCC3)c(NC3CCCCC3)cc21,50000.0,4.301029995663981,0,INACTIVE
CHEMBL266995,Oc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1,1004.0,5.998266287190999,0,INACTIVE
CHEMBL267019,O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21,2500.0,5.6020599913279625,0,INACTIVE
CHEMBL267293,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCn1cncn1,20000.0,4.698970004336019,0,INACTIVE
CHEMBL267869,N#Cc1ccc(Nc2cc3c(cc2Nc2ccc(C#N)cc2)C(=O)NC3=O)cc1,100000.0,4.0,0,INACTIVE
CHEMBL267941,CN(c1ccccc1)c1cc2c(cc1N(C)c1ccccc1)C(=O)NC2=O,50000.0,4.301029995663981,0,INACTIVE
CHEMBL268368,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,100000.0,4.0,0,INACTIVE
CHEMBL268441,CC(=O)N(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,50000.0,4.301029995663981,0,INACTIVE
CHEMBL268501,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,2.0,8.698970004336019,1,ACTIVE
CHEMBL268731,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCc1ccncc1,20000.0,4.698970004336019,0,INACTIVE
CHEMBL268868,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,2400.0,5.619788758288394,0,INACTIVE
CHEMBL269620,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,9270.0,5.032920265855503,0,INACTIVE
CHEMBL269889,Fc1c(Br)cccc1Nc1ncnc2ccncc12,13.18,7.880084589742009,1,ACTIVE
CHEMBL270448,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCCCO4)c23)ccc1OCc1ccccn1,1.0,9.0,1,ACTIVE
CHEMBL270501,CN(C)CCCCNc1c(Br)cccc1Nc1ncnc2ccncc12,7.413,8.130005999878257,1,ACTIVE
CHEMBL270695,OCC(O)CNc1c(Br)cccc1Nc1ncnc2ccncc12,0.9333,9.029978734171634,1,ACTIVE
CHEMBL270696,OCCNc1c(Br)cccc1Nc1ncnc2ccncc12,0.2455,9.609948503541013,1,ACTIVE
CHEMBL270713,CN(C)CCNc1c(Br)cccc1Nc1ncnc2ccncc12,45.71,7.339988778710669,1,ACTIVE
CHEMBL27085,Cc1nc(O)c2c(ccc3[nH]c(Nc4c(Cl)cccc4Cl)nc32)c1C,100000.0,4.0,0,INACTIVE
CHEMBL270895,O=S(=O)(O)CCNc1c(Br)cccc1Nc1ncnc2ccncc12,1.413,8.849857838151442,1,ACTIVE
CHEMBL270921,CC(=O)Nc1c(Br)cccc1Nc1ncnc2ccncc12,29.51,7.53003079050004,1,ACTIVE
CHEMBL270924,Nc1c(F)cccc1Nc1ncnc2ccncc12,851.14,6.069998998990925,1,ACTIVE
CHEMBL270966,CN(C)CCN(C)c1c(Br)cccc1Nc1ncnc2ccncc12,40.74,7.389978975335855,1,ACTIVE
CHEMBL270975,Nc1c(Cl)cccc1Nc1ncnc2ccncc12,120.23,6.919987152892072,1,ACTIVE
CHEMBL271113,CN(CC(=O)O)c1c(Br)cccc1Nc1ncnc2ccncc12,16.22,7.789949150124863,1,ACTIVE
CHEMBL271122,O=C(O)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,0.2818,9.55005901122666,1,ACTIVE
CHEMBL271190,COC[C@H]1OC(=O)/C(=C/N(CCO)C(C)(C)C)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,10000.0,5.0,0,INACTIVE
CHEMBL271328,Brc1cccc(Nc2ncnc3cnc(NCCn4ccnc4)nc23)c1,2.344,8.630042392653946,1,ACTIVE
CHEMBL271334,Brc1cccc(Nc2ncnc3ccncc23)c1NCCCN1CCOCC1,1.905,8.720105019988361,1,ACTIVE
CHEMBL271408,Cc1cccc(Nc2ncnc3ccncc23)c1NCCCn1ccnc1,3.548,8.45001638884031,1,ACTIVE
CHEMBL271410,Cc1cccc(Nc2ncnc3ccncc23)c1NCCCN1CCOCC1,9.333,8.029978734171634,1,ACTIVE
CHEMBL271532,CN1CCN(CCCNc2c(Br)cccc2Nc2ncnc3ccncc23)CC1,5.012,8.299988937677888,1,ACTIVE
CHEMBL271540,CN(C)c1ccc(Nc2ncnc3ccncc23)c(N)c1,4897.79,5.309999839831226,0,INACTIVE
CHEMBL271587,Cc1cccc(Nc2ncnc3ccncc23)c1NCCCCN(C)C,5.495,8.260032303240491,1,ACTIVE
CHEMBL271617,Nc1cc(Br)ccc1Nc1ncnc2ccncc12,25.7,7.590066876668706,1,ACTIVE
CHEMBL271623,OCCN(CCO)CCNc1c(Br)cccc1Nc1ncnc2ccncc12,9.333,8.029978734171634,1,ACTIVE
CHEMBL271705,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCOCC4)c23)ccc1OCc1ccccn1,1.0,9.0,1,ACTIVE
CHEMBL272187,Brc1cccc(Nc2ncnc3ccncc23)c1NCCc1c[nH]cn1,0.912,9.040005161671584,1,ACTIVE
CHEMBL272258,Nc1ccccc1Nc1ncnc2ccncc12,251.19,6.599997654072045,1,ACTIVE
CHEMBL272477,OCN(CO)c1c(Br)cccc1Nc1ncnc2ccncc12,14.13,7.849857838151442,1,ACTIVE
CHEMBL272634,NNc1c(Br)cccc1Nc1ncnc2ccncc12,7.244,8.14002155835798,1,ACTIVE
CHEMBL272865,Brc1cccc(Nc2ncnc3ccncc23)c1NCCCn1ccnc1,0.5129,9.289967300934247,1,ACTIVE
CHEMBL272895,Brc1cccc(Nc2ncnc3ccncc23)c1NCCCCN1CCOCC1,5.495,8.260032303240491,1,ACTIVE
CHEMBL272935,CN1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,14.0,7.853871964321762,1,ACTIVE
CHEMBL273116,Nc1ccccc1Nc1ncnc2cc(Br)ncc12,245.47,6.610001577392668,1,ACTIVE
CHEMBL273789,CS(=O)(=O)CCN(CCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(=O)C(F)(F)F,248.71,6.604306752496415,1,ACTIVE
CHEMBL274654,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,50000.0,4.301029995663981,0,INACTIVE
CHEMBL274732,COCCN(C)CCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,5465.0,5.262409833714278,0,INACTIVE
CHEMBL275117,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,20000.0,4.698970004336019,0,INACTIVE
CHEMBL275762,O=C(CCl)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,15.0,7.823908740944319,1,ACTIVE
CHEMBL276154,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(C)CC1,155.0,6.809668301829708,1,ACTIVE
CHEMBL276711,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,50000.0,4.301029995663981,0,INACTIVE
CHEMBL27685,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cc1OCCCN1CCOCC1,3.25,8.488116639021126,1,ACTIVE
CHEMBL27688,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cc1OCCCN1CCOCC1,14.25,7.846185135655471,1,ACTIVE
CHEMBL277008,O=C1c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C(=O)N1NC(CO)CO,200000.0,3.6989700043360183,0,INACTIVE
CHEMBL277011,CCNN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,3.6989700043360183,0,INACTIVE
CHEMBL277039,NC(=O)NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,3.6989700043360183,0,INACTIVE
CHEMBL277408,CS(=O)(=O)NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,3.6989700043360183,0,INACTIVE
CHEMBL277430,Cc1ccc(N(C(=O)c2ccccc2)C(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1,75000.0,4.1249387366083,0,INACTIVE
CHEMBL277432,O=C(NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O)c1ccccc1,200000.0,3.6989700043360183,0,INACTIVE
CHEMBL277667,CNN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,100000.0,4.0,0,INACTIVE
CHEMBL277931,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1,50000.0,4.301029995663981,0,INACTIVE
CHEMBL278071,CN(C)N1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,3.6989700043360183,0,INACTIVE
CHEMBL278101,CCC(=O)NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,3.6989700043360183,0,INACTIVE
CHEMBL278103,Cc1ccc(N)cc1Nc1nccc(-c2cccnc2)n1,100000.0,4.0,0,INACTIVE
CHEMBL278287,Cc1ccc(N(C)C(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1,49000.0,4.309803919971486,0,INACTIVE
CHEMBL278526,N#CCC(=O)NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,3.6989700043360183,0,INACTIVE
CHEMBL278630,O=C(Nc1ccc(Cl)c(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1,100000.0,4.0,0,INACTIVE
CHEMBL278757,CN(C)CC(=O)NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,3.6989700043360183,0,INACTIVE
CHEMBL279035,O=C(O)c1ccc(NN2C(=O)c3c(c4c5cccc(O)c5n(C5OC(CO)C(O)C(O)C5O)c4c4[nH]c5c(O)cccc5c34)C2=O)cc1,90000.0,4.045757490560675,0,INACTIVE
CHEMBL279138,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,21000.0,4.6777807052660805,0,INACTIVE
CHEMBL279459,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,425.0,6.371611069949688,1,ACTIVE
CHEMBL279481,O=C1NC(=O)c2c1c1c3cccc(O)c3[nH]c1c1[nH]c3c(O)cccc3c21,29000.0,4.537602002101044,0,INACTIVE
CHEMBL280069,COc1cc2cc(-c3ccncc3)cnc2cc1OC,10000.0,5.0,0,INACTIVE
CHEMBL280074,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,440000.0,3.356547323513812,0,INACTIVE
CHEMBL280757,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2c1,1.695,8.770830297460899,1,ACTIVE
CHEMBL280998,Oc1ccccc1O,26043.0,4.584308989059276,0,INACTIVE
CHEMBL281300,C=CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,588.84,6.23000269597146,1,ACTIVE
CHEMBL281467,C=CC(=O)Nc1cnc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,675.25,6.170535407140512,1,ACTIVE
CHEMBL281543,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1CCCCN1CCOCC1,2551.35,5.593229959797844,0,INACTIVE
CHEMBL281872,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,225.0,6.647817481888637,1,ACTIVE
CHEMBL281957,CCN(CC)C/C=C/c1nc(O)c2c(ccc3nc(Nc4c(Cl)cccc4Cl)n(C)c32)c1C,10000.0,5.0,0,INACTIVE
CHEMBL281990,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCN(C)CC1,700.0,6.154901959985743,1,ACTIVE
CHEMBL282436,O=CNN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,3.6989700043360183,0,INACTIVE
CHEMBL282655,O=C1c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C(=O)N1NCc1cccc(O)c1,200000.0,3.6989700043360183,0,INACTIVE
CHEMBL283088,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,200.0,6.698970004336019,1,ACTIVE
CHEMBL283201,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(CN(C)C)c(Br)c3)c2c1,230.5,6.637329070274333,1,ACTIVE
CHEMBL283682,CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,940.0,6.026872146400301,1,ACTIVE
CHEMBL283766,N#CCCNN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,3.6989700043360183,0,INACTIVE
CHEMBL28418,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1,9.375,8.028028723600244,1,ACTIVE
CHEMBL284326,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,135.3,6.868702203402377,1,ACTIVE
CHEMBL285063,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,4.12,8.385102783966865,1,ACTIVE
CHEMBL286160,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,100.0,7.0,1,ACTIVE
CHEMBL286343,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1,12.0,7.920818753952375,1,ACTIVE
CHEMBL287007,CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,6.15,8.211124884224583,1,ACTIVE
CHEMBL287022,CC#CC(=O)Nc1cnc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,5278.6,5.277481246575393,0,INACTIVE
CHEMBL287289,CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,229.09,6.639993867770901,1,ACTIVE
CHEMBL287832,CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,151.0,6.821023052706831,1,ACTIVE
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,272.0,6.565431095965801,1,ACTIVE
CHEMBL289162,O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1778.28,5.749999855918706,0,INACTIVE
CHEMBL289213,CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,292.3622,6.5340787787477534,1,ACTIVE
CHEMBL289787,COc1cccc2c(Nc3cccc(Br)c3)ncnc12,5487.0,5.2606650398039205,0,INACTIVE
CHEMBL289959,c1ccc(Nc2ncnc3ccccc23)cc1,346.0,6.460923901207224,1,ACTIVE
CHEMBL290096,Brc1cccc(Nc2ncnc3ccccc23)c1,27.27,7.56431486205837,1,ACTIVE
CHEMBL290106,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,614.0,6.211831628858832,1,ACTIVE
CHEMBL290389,COc1cc(/C=C(\C#N)C(N)=O)cc(Sc2nc3ccccc3s2)c1O,350.0,6.455931955649724,1,ACTIVE
CHEMBL291313,N#CC(C#N)=C1C(=O)Nc2ccc([N+](=O)[O-])cc21,30000.0,4.522878745280337,0,INACTIVE
CHEMBL291359,CC(=O)Oc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC(C)=O)c4n3C)n(C)c12,9900.0,5.004364805402449,0,INACTIVE
CHEMBL291496,Clc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,18.1,7.742321425130815,1,ACTIVE
CHEMBL291514,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCCC1,79.0,7.102372908709558,1,ACTIVE
CHEMBL291667,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccc(Cl)c3n2C)c(C(=O)Nc2ccccc2)c2cccc(Cl)c21,100000.0,4.0,0,INACTIVE
CHEMBL291701,Fc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,687.915,6.1624652206475,1,ACTIVE
CHEMBL291753,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCCCC1,1000000.0,3.0,0,INACTIVE
CHEMBL291963,c1cncc(-c2ccnc(Nc3cccc(-n4ccnc4)c3)n2)c1,100000.0,4.0,0,INACTIVE
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,30.0,7.522878745280337,1,ACTIVE
CHEMBL291979,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C#N)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C#N)ccc21,54100.0,4.266802734893431,0,INACTIVE
CHEMBL291986,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(c2ccccc2)CC1,29650.0,4.527975302299718,0,INACTIVE
CHEMBL292287,Cc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(C)cccc3n1C)n2C,100000.0,4.0,0,INACTIVE
CHEMBL292323,COc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC)c4n3C)n(C)c12,6500.0,5.187086643357144,0,INACTIVE
CHEMBL292609,N#CC(C#N)=Cc1ccc2c(c1)CCN2Cc1ccccc1,2500000.0,2.6020599913279625,0,INACTIVE
CHEMBL292648,N#CC(C#N)=C1CCCc2c(O)cccc21,1200000.0,2.920818753952375,0,INACTIVE
CHEMBL293064,CCN(CC)CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,93.0,7.031517051446065,1,ACTIVE
CHEMBL293090,CNCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,8.0,8.096910013008056,1,ACTIVE
CHEMBL293250,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21,40500.0,4.392544976785332,0,INACTIVE
CHEMBL293251,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Br)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Br)ccc21,11400.0,4.943095148663527,0,INACTIVE
CHEMBL293261,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,850.0,6.070581074285707,1,ACTIVE
CHEMBL293482,N#CC(C#N)=Cc1ncc[nH]1,532000.0,3.274088367704952,0,INACTIVE
CHEMBL293584,N#CC(C#N)=C1CCc2cc(O)c(O)cc21,15250.0,4.816730156317195,0,INACTIVE
CHEMBL293749,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCc1ccccc1,762.5,6.117760151981177,1,ACTIVE
CHEMBL293798,N#CC(C#N)=C1C(=O)Nc2ccccc21,126500.0,3.897909474488164,0,INACTIVE
CHEMBL293889,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Cl)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Cl)ccc21,4300.0,5.366531544420413,0,INACTIVE
CHEMBL293913,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(O)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(O)cc21,44000.0,4.356547323513812,0,INACTIVE
CHEMBL293986,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3c(Cl)cccc3n2C)c(C(=O)Nc2ccccc2)c2c(Cl)cccc21,100000.0,4.0,0,INACTIVE
CHEMBL293991,NCCCn1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)C(F)F)c4)n3)cccc21,530.0,6.275724130399211,1,ACTIVE
CHEMBL294034,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn1ccnc1,63.1,7.199970640755866,1,ACTIVE
CHEMBL294205,COc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC)cccc3n1C)n2C,100000.0,4.0,0,INACTIVE
CHEMBL294213,N#CC(C#N)=Cc1ccc2[nH]ccc2c1,1150000.0,2.939302159646388,0,INACTIVE
